Codigo;Categoria;Producto;Fabricante;Nro. de Parte;Moneda;Precio sin IVA;%IVA;Imp. Int.;Precio Final U$D;Stock
0417094;Gamers /Teclados;Teclado Raptor Fireclaw M87 Mecanico Retroiluminado Switch Red Outemu (2146);Raptor;RAP-TEC-MEC-87-SN;US$;16.36;10.5;0;18.08;
0416932;Gamers /Teclados;Teclado Razer BlackWidow V4 75% Mechanical Hot-Swappable US Layout (9549);Razer;RZ03-05000200-R3U1;US$;139.88;10.5;0;154.57;
0416659;Gamers /Teclados;Teclado Razer BlackWidow V4 Mechanical Yellow Switch US Layout (2530);Razer;RZ03-04691900-R3U1;US$;129.09;10.5;0;142.64;Stock Bajo
0416657;Gamers /Teclados;Teclado Razer BlackWidow V4 PRO Mechanical Yellow Switch US Layout (2196);Razer;RZ03-04681900-R3U1;US$;186.53;10.5;0;206.12;Stock Bajo
0414132;Gamers /Teclados;Teclado HyperX Alloy CORE RGB HX-KB5ME2-LA (6696);HyperX Perifericos;4P4F5AI#AC8;US$;43.23;10.5;0;47.77;
0414133;Gamers /Teclados;Teclado HyperX Alloy Origins 60 Switch HyperX HKBO1S-RB-US/G (8948);HyperX Perifericos;4P5N4AA#ABA;US$;74.5;10.5;0;82.32;Stock Bajo
0412477;Gamers /Teclados;Teclado Logitech PRO Mechanical RGB Lightsync 920-009388;Logitech;920-009388;US$;84.68;10.5;0;93.57;Stock Bajo
0416539;Impresoras /Ink Jet;HP Impresora Smart Tank SM 210 (6044);HP;3D4L3A;US$;157.6;10.5;0;174.15;
0415888;Impresoras /Ink Jet;HP Impresora Todo en Uno  Smart Tank 520 (6687);HP;1F3W2A;US$;196.31;21;0;237.54;
0415890;Impresoras /Ink Jet;HP Impresora Todo en Uno  Smart Tank 720 (3015);HP;6UU46A;US$;256.25;21;0;310.06;Stock Bajo
0411673;Impresoras /Ink Jet;Epson M1120;Epson;C11CG96303;US$;237.04;10.5;0;261.93;
0417420;Impresoras /Laser;HP LaserJet Pro MFP 4103fdw (6531);HP;2Z629A;US$;403.79;21;0;488.59;Stock Bajo
0415684;Impresoras /Multifunción;Epson L3560 (MF);Epson;C11CK58302;US$;288.64;21;0;349.25;
0416865;Impresoras /Multifunción;HP DeskJet 2875 All-in-One Printer (0066);HP;588S4A;US$;82.96;21;0;100.38;
0417222;Impresoras /Multifunción;HP OfficeJet Pro 9730 WF (2389);HP;537P5C;US$;358.42;21;0;433.69;Stock Bajo
0413729;Impresoras /Multifunción;Epson L3210 (MF) (8081);Epson;C11CJ68303;US$;205.37;21;0;248.5;
0413801;Impresoras /Multifunción;Epson L3250 (MF) (8128);Epson;C11CJ67304;US$;238.67;21;0;288.79;
0413800;Impresoras /Multifunción;Epson L4260 (MF) (7985);Epson;C11CJ63303;US$;327.48;21;0;396.25;
0412543;Impresoras /Multifunción;Epson M3170 (5869);Epson;C11CG92301;US$;383;21;0;463.43;Stock Bajo
0416894;Memorias RAM /Memoria DDR3;Memoria DDR3 HIKSEMI 4Gb 1600 MHz Hiker 1.35V (7505);Hiksemi;HS-DIMM-U1(DZ)/HSC304U16Z1/AR/HIKER/W;US$;4.82;10.5;0;5.33;
0412616;Memorias RAM /Memoria DDR3;Memoria DDR3 2GB 1600MHz GENERICAS;Generico;;US$;6.95;10.5;0;7.68;
0415859;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 2666 MHz Hiker (7208);Hiksemi;HS-DIMM-U1(STD)/HSC416U26Z1/HIKER/W;US$;32.33;10.5;0;35.72;
0416158;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3200 Mhz Armor c/disipador Black (2573);Hiksemi;HS-DIMM-U10(STD)/HSC416U32D2/ARMOR/W;US$;33.49;10.5;0;37.01;
0416269;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3200 Mhz Armor c/disipador White (2757);Hiksemi;HS-DIMM-U10(STD)/HSC416U32E2/ARMOR/W;US$;33.51;10.5;0;37.03;
0415861;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3200 MHz Hiker (7222);Hiksemi;HS-DIMM-U1(STD)/HSC416U32Z1/HIKER/W;US$;32.66;10.5;0;36.09;
0416897;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3200 MHz Hiker BULK;Hiksemi;HS-DIMM-U1(DZ)/HSC416U32Z1/AR/NP/W;US$;31.48;10.5;0;34.79;
0417422;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3200 Mhz Sword RGB (2955);Hiksemi;HS-DIMM-U100(STD)/HSC416U32B4/SWORD/W;US$;38.44;10.5;0;42.48;
0417425;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3600 MHz Future RGB (1699);Hiksemi;HS-DIMM-U100(STD)/HSC416U36C4/FUTURE/W;US$;42.09;10.5;0;46.51;
0417423;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 16Gb 3600 Mhz Sword RGB (2979);Hiksemi;HS-DIMM-U100(STD)/HSC416U36B4/SWORD/W;US$;41.17;10.5;0;45.49;
0417173;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 32Gb (2x16Gb) 3200 MHz Armor c/disipador Black (4263);Hiksemi;HS-DIMM-U10(STD)/HSC432U32D3/ARMOR/WW;US$;65.6;10.5;0;72.49;Stock Bajo
0417186;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 32Gb 3200 MHz Hiker (3945);Hiksemi;HS-DIMM-U1(STD)/HSC432U32Z1/HIKER/W;US$;78.69;10.5;0;86.95;
0415858;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 2666 MHz Hiker (7192);Hiksemi;HS-DIMM-U1(STD)/HSC408U26Z1/HIKER/W;US$;16.1;10.5;0;17.79;
0416385;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 2666 MHz Hiker BULK;Hiksemi;HS-DIMM-U1(STD)/HSC408U26Z1/HY/NP/W;US$;15.65;10.5;0;17.29;
0416157;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3200 Mhz Armor c/disipador Black (2566);Hiksemi;HS-DIMM-U10(STD)/HSC408U32D2/ARMOR/W;US$;18.84;10.5;0;20.82;
0416268;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3200 Mhz Armor c/disipador White (2740);Hiksemi;HS-DIMM-U10(STD)/HSC408U32E2/ARMOR/W;US$;19.04;10.5;0;21.04;
0416046;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3200 MHz Future RGB (1606);Hiksemi;HS-DIMM-U100(STD)/HSC408U32C4/FUTURE/W;US$;21.96;10.5;0;24.27;
0415860;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3200 MHz Hiker (7215);Hiksemi;HS-DIMM-U1(STD)/HSC408U32Z1/HIKER/W;US$;16.83;10.5;0;18.6;
0416896;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3200 MHz Hiker BULK;Hiksemi;HS-DIMM-U1(DZ)/HSC408U32Z1/AR/NP/W;US$;16.57;10.5;0;18.31;
0417421;Memorias RAM /Memoria DDR4;Memoria DDR4 HIKSEMI 8Gb 3600 Mhz Armor c/disipador Black (2597);Hiksemi;HS-DIMM-U10(STD)/HSC408U36D2/ARMOR/W;US$;20.69;10.5;0;22.86;
0414785;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 16Gb 3200 MHz (0863);Kingston;KVR32N22S8/16;US$;43.76;10.5;0;48.35;
0414286;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 16Gb 3200 MHz FURY BEAST (9859);Kingston;KF432C16BB/16;US$;47.97;10.5;0;53.01;Stock Bajo
0416260;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 16Gb 3200 MHz FURY BEAST RGB (7518);Kingston;KF432C16BB2A/16;US$;53.46;10.5;0;59.07;
0415752;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 32Gb 3200 MHz FURY BEAST RGB (7488);Kingston;KF432C16BB2A/32;US$;82.91;10.5;0;91.62;
0415940;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 8Gb 3200 MHz FURY BEAST RGB (7549);Kingston;KF432C16BB2A/8;US$;34.46;10.5;0;38.08;
0411840;Memorias RAM /Memoria DDR4;Memoria DDR4 Corsair 8Gb 3000 MHz Vengeance LPX Black CL16 (7927);Corsair;CMK8GX4M1D3000C16;US$;25.82;10.5;0;28.53;Stock Bajo
0414003;Memorias RAM /Memoria DDR4;Memoria DDR4 Corsair 8Gb 3200 MHz Vengeance LPX Black CL16 (9603);Corsair;CMK8GX4M1Z3200C16;US$;26.49;10.5;0;29.27;
0413732;Memorias RAM /Memoria DDR4;Memoria DDR4 Kingston 8Gb 3200 MHz FURY BEAST (9910);Kingston;KF432C16BB/8;US$;32.02;10.5;0;35.38;Stock Bajo
0414768;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 16Gb 5200 MHz Vengeance Black CL40 (3164);Corsair;CMK16GX5M1B5200C40;US$;46.95;10.5;0;51.88;
0416423;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 16Gb 5200 MHz Vengeance RGB Black CL40 (5865);Corsair;CMH16GX5M1B5200C40;US$;50.76;10.5;0;56.09;Stock Bajo
0414994;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance AMD EXPO & Intel XMP CL40 (7770);Corsair;CMK32GX5M2B5200Z40;US$;91.49;10.5;0;101.1;Stock Bajo
0415531;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance RGB Black CL40 (2850);Corsair;CMH32GX5M2B5200C40;US$;100.38;10.5;0;110.92;Stock Bajo
0415532;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance RGB White CL40 (4670);Corsair;CMH32GX5M2B5200C40W;US$;101.65;10.5;0;112.32;Stock Bajo
0415535;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance White CL40 (2846);Corsair;CMK32GX5M2B5200C40W;US$;92.77;10.5;0;102.51;Stock Bajo
0414997;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5600 MHz Vengeance RGB AMD EXPO CL36 (0091);Corsair;CMH32GX5M2B5600Z36K;US$;118.36;10.5;0;130.79;Stock Bajo
0416996;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5600 MHz Vengeance RGB White CL40 (9639);Corsair;CMH32GX5M2B5600C40W;US$;120.14;10.5;0;132.75;Stock Bajo
0416738;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance AMD EXPO & Intel XMP CL30 (3293);Corsair;CMK32GX5M2B6000Z30;US$;132.1;10.5;0;145.97;Stock Bajo
0415897;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance AMD EXPO & Intel XMP CL36 (9707);Corsair;CMK32GX5M2E6000Z36;US$;109.77;10.5;0;121.3;Stock Bajo
0415530;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance CL36 (6141);Corsair;CMK32GX5M2E6000C36;US$;102.91;10.5;0;113.72;Stock Bajo
0415896;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance RGB AMD EXPO & Intel XMP Black CL36 (9653);Corsair;CMH32GX5M2E6000Z36;US$;119.42;10.5;0;131.96;Stock Bajo
0416737;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance RGB AMD EXPO & Intel XMP CL30  (0107);Corsair;CMH32GX5M2B6000Z30K;US$;140.48;10.5;0;155.23;Stock Bajo
0416567;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance RGB Black CL30 (1343);Corsair;CMH32GX5M2B6000C30;US$;140.48;10.5;0;155.23;Stock Bajo
0416568;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6000 MHz Vengeance RGB White CL30 (7109);Corsair;CMH32GX5M2B6000C30W;US$;140.48;10.5;0;155.23;Stock Bajo
0416366;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 6600 MHz Vengeance Black CL38 (6134);Corsair;CMK32GX5M2B6600C38;US$;122.8;10.5;0;135.69;Stock Bajo
0416368;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 7200 MHz Vengeance RGB Black CL34 (1159);Corsair;CMH32GX5M2X7200C34;US$;167.64;10.5;0;185.24;Stock Bajo
0415706;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb 5600 MHz Vengeance Black CL40 (3635);Corsair;CMK32GX5M1B5600C40;US$;91.49;10.5;0;101.1;Stock Bajo
0416995;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 64Gb (2x32Gb) 5600 MHz Vengeance RGB Black CL40 (9660);Corsair;CMH64GX5M2B5600C40;US$;189.21;10.5;0;209.08;Stock Bajo
0416569;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 64Gb (2x32Gb) 6000 MHz Vengeance RGB Black CL30 (2432);Corsair;CMH64GX5M2B6000C30;US$;246.45;10.5;0;272.33;Stock Bajo
0416364;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 64Gb (2x32Gb) 6400 MHz Vengeance RGB Black CL32 (4901);Corsair;CMH64GX5M2B6400C32;US$;288.58;10.5;0;318.88;Stock Bajo
0416365;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 64Gb (2x32Gb) 6400 MHz Vengeance RGB White CL32 (4466);Corsair;CMH64GX5M2B6400C32W;US$;287.82;10.5;0;318.04;Stock Bajo
0417426;Memorias RAM /Memoria DDR5;Memoria DDR5 HIKSEMI 16Gb 4800 MHz Armor c/disipador White (2825);Hiksemi;HS-DIMM-U10(STD)HSC516U48E2/ARMOR/W;US$;39.62;10.5;0;43.78;Stock Bajo
0416059;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 16GB 5200 Mhz FURY Beast Black RGB (8639);Kingston;KF552C40BBA-16;US$;47.37;10.5;0;52.34;
0417134;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 16Gb 5600 MHz FURY BEAST RGB (8585);Kingston;KF556C40BBA-16;US$;47.69;10.5;0;52.7;
0417006;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 16Gb 6000MHz FURY BEAST EXPO (5858);Kingston;KF560C36BBE2-16;US$;51.18;10.5;0;56.55;
0416061;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 32GB (2x16GB) 5200 Mhz FURY Beast Black RGB (8561);Kingston;KF552C40BBAK2-32;US$;95.35;10.5;0;105.36;
0416209;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 32GB (2x16GB) 6800 MHz FURY Beast Black (2635);Kingston;KF568C34BBK2-32;US$;130.48;10.5;0;144.18;Stock Bajo
0416060;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 32GB 5200 Mhz FURY Beast Black RGB (8622);Kingston;KF552C40BBA-32;US$;81.95;10.5;0;90.55;
0416058;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 32Gb 5200 MHz FURY BEAST Black XMP (6543);Kingston;KF552C40BB-32;US$;78.06;10.5;0;86.26;
0416207;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston16Gb 6400 MHz FURY BEAST (2857);Kingston;KF564C32BB-16;US$;61.08;10.5;0;67.49;Stock Bajo
0414115;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 4800 MHz Vengeance LPX CL40 (9310);Corsair;CMK32GX5M2A4800C40;US$;90.23;10.5;0;99.7;Stock Bajo
0414156;Memorias RAM /Memoria DDR5;Memoria DDR5 Corsair 32Gb (2x16Gb) 5200 MHz Vengeance Black CL40 (9464);Corsair;CMK32GX5M2B5200C40;US$;90.23;10.5;0;99.7;Stock Bajo
0414032;Memorias RAM /Memoria DDR5;Memoria DDR5 Kingston 32Gb (2x16Gb) 5200 MHz FURY BEAST (4358);Kingston;KF552C40BBK2-32;US$;84.24;10.5;0;93.09;Stock Bajo
0416047;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR3 HIKSEMI 4Gb 1600 MHz Hiker 1.35V (7482);Hiksemi;HS-DIMM-S1(STD)/HSC304S16Z1/HIKER/W;US$;4.85;10.5;0;5.36;
0416048;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR3 HIKSEMI 8Gb 1600 MHz Hiker 1.35V (7499);Hiksemi;HS-DIMM-S1(STD)/HSC308S16Z1/HIKER/W;US$;7.92;10.5;0;8.75;
0415524;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 Corsair 8Gb 3200 MHz 1.2V (0615);Corsair;CMSX8GX4M1A3200C22;US$;24.83;10.5;0;27.44;Stock Bajo
0415865;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 HIKSEMI 16Gb 2666 MHz Hiker (7253);Hiksemi;HS-DIMM-S1(STD)/HSC416S26Z1/HIKER/W;US$;32.57;10.5;0;35.99;
0417428;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 HIKSEMI 32Gb 3200 MHz Hiker (3938);Hiksemi;HS-DIMM-S1(STD)/HSC432S32Z1/HIKER/W;US$;78.69;10.5;0;86.95;
0415864;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 HIKSEMI 8Gb 2666 MHz Hiker (7246);Hiksemi;HS-DIMM-S1(STD)/HSC408S26Z1/HIKER/W;US$;15.56;10.5;0;17.19;
0415866;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 HIKSEMI 8Gb 3200 MHz Hiker (7260);Hiksemi;HS-DIMM-S1(STD)/HSC408S32Z1/HIKER/W;US$;15.93;10.5;0;17.6;
0414430;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 Kingston 16Gb 3200 MHz (0894);Kingston;KVR32S22S8/16;US$;54.05;10.5;0;59.73;
0416371;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 Kingston 32Gb 3200 MHz (0979);Kingston;KCP432SD8/32;US$;82.8;10.5;0;91.49;Stock Bajo
0414772;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR5 Corsair 8Gb 4800 MHz 1.1V Vengeance CL40 (1320);Corsair;CMSX8GX5M1A4800C40;US$;27.92;10.5;0;30.85;Stock Bajo
0417117;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR5 HIKSEMI 16Gb 4800 MHz Hiker (7390);Hiksemi;HS-DIMM-S1(STD)/HSC516S48Z1/HIKER/MG/W;US$;37.1;10.5;0;41;Stock Bajo
0417002;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR5 Kingston 16Gb 4800MHz FURY IMPACT (6154);Kingston;KF548S38IB-16;US$;42.09;10.5;0;46.51;
0408892;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR3 Corsair 8Gb 1600 MHz 1.35V (4967);Corsair;CMSO8GX3M1C1600C11;US$;21.67;10.5;0;23.95;Stock Bajo
0413350;Memorias RAM /Memoria Sodimm;Memoria SODIMM DDR4 Kingston 8Gb 3200 MHz (0887);Kingston;KVR32S22S6/8;US$;29.67;10.5;0;32.79;
0415647;Microprocesadores /AMD;Proces. AMD Athlon 3000G AM4 3.5ghz (5715);AMD;YD3000C6FHSBX;US$;40.13;10.5;0;44.34;
0411765;Microprocesadores /AMD;Proces. AMD Ryzen 3 3200G 3gen  AM4 C/VIDEO (9851);AMD;YD3200C5FHBOX;US$;55.4;10.5;0;61.22;
0414608;Microprocesadores /AMD;Proces. AMD Ryzen 5 4500 AM4 SIN VIDEO CON COOLER (4114);AMD;100-100000644BOX;US$;62.83;10.5;0;69.43;
0414383;Microprocesadores /AMD;Proces. AMD Ryzen 5 5500 AM4 CON COOLER SIN VIDEO (4121);AMD;100-100000457BOX;US$;75.99;10.5;0;83.97;
0415722;Microprocesadores /AMD;Proces. AMD Ryzen 5 5600GT AM4 CON VIDEO CON COOLER (6002);AMD;100-100001488BOX;US$;132.79;10.5;0;146.73;
0417159;Microprocesadores /AMD;Proces. AMD Ryzen 5 5600T 5gen AM4 SIN VIDEO (6651);AMD;100-100001584BOX;US$;129.97;10.5;0;143.62;Stock Bajo
0417160;Microprocesadores /AMD;Proces. AMD Ryzen 5 5600XT 5gen AM4 SIN VIDEO (6613);AMD;100-100001585BOX;US$;145.85;10.5;0;161.16;Stock Bajo
0415160;Microprocesadores /AMD;Proces. AMD Ryzen 5 7600 AM5 CON VIDEO CON COOLER (4572);AMD;100-100001015BOX;US$;192.94;10.5;0;213.2;Stock Bajo
0414824;Microprocesadores /AMD;Proces. AMD Ryzen 5 7600X AM5 CON VIDEO SIN COOLER (4442);AMD;100-100000593WOF;US$;212.97;10.5;0;235.33;Stock Bajo
0416028;Microprocesadores /AMD;Proces. AMD Ryzen 5 8400F AM5 SIN VIDEO CON COOLER (6736);AMD;100-100001591BOX;US$;141.97;10.5;0;156.88;
0414386;Microprocesadores /AMD;Proces. AMD Ryzen 7 5700X SIN VIDEO SIN COOLER (4275);AMD;100-100000926WOF;US$;167.85;10.5;0;185.47;
0416427;Microprocesadores /AMD;Proces. AMD Ryzen 7 5800XT AM4 (8 Core) SIN VIDEO CON COOLER (6576);AMD;100-100001582BOX;US$;191.77;10.5;0;211.91;
0415161;Microprocesadores /AMD;Proces. AMD Ryzen 7 7700 AM5 CON VIDEO CON COOLER (4497);AMD;100-100000592BOX;US$;305.52;10.5;0;337.6;Stock Bajo
0415505;Microprocesadores /AMD;Proces. AMD Ryzen 7 7800X3D AM5 CON VIDEO SIN COOLER (4930);AMD;100-100000910WOF;US$;418.06;10.5;0;461.96;Stock Bajo
0416262;Microprocesadores /AMD;Proces. AMD Ryzen 7 9700X AM5 (8 Core) CON VIDEO SIN COOLER (5593);AMD;100-100001404WOF;US$;319.96;10.5;0;353.56;Stock Bajo
0416999;Microprocesadores /AMD;Proces. AMD Ryzen 7 9800X3D AM5 (8 Core) CON VIDEO SIN COOLER (5289);AMD;100-100001084WOF;US$;480.24;10.5;0;530.67;Stock Bajo
0416428;Microprocesadores /AMD;Proces. AMD Ryzen 9 5900XT AM4 (16 Core) SIN VIDEO SIN COOLER (6552);AMD;100-100001581WOF;US$;303.91;10.5;0;335.82;
0415162;Microprocesadores /AMD;Proces. AMD Ryzen 9 7900 AM5 CON VIDEO CON COOLER (4466);AMD;100-100000590BOX;US$;346.53;10.5;0;382.92;Stock Bajo
0414826;Microprocesadores /AMD;Proces. AMD Ryzen 9 7900X AM5 CON VIDEO SIN COOLER (4558);AMD;100-100000589WOF;US$;357.44;10.5;0;394.97;
0414827;Microprocesadores /AMD;Proces. AMD Ryzen 9 7950X AM5 CON VIDEO SIN COOLER (4534);AMD;100-100000514WOF;US$;529.09;10.5;0;584.64;Stock Bajo
0416261;Microprocesadores /AMD;Proces. AMD Ryzen 9 9900X AM5 (12 Core) CON VIDEO SIN COOLER (5296);AMD;100-100000662WOF;US$;411.95;10.5;0;455.2;Stock Bajo
0417112;Microprocesadores /AMD;Proces. AMD Ryzen 9 9900X3D AM5 (12 Core) CON VIDEO SIN COOLER (5579);AMD;100-100001368WOF;US$;621.52;10.5;0;686.78;Stock Bajo
0417113;Microprocesadores /AMD;Proces. AMD Ryzen 9 9950X3D AM5 (16 Core) CON VIDEO SIN COOLER (5555);AMD;100-100000719WOF;US$;717.63;10.5;0;792.98;Stock Bajo
0413068;Microprocesadores /AMD;Proces. AMD Ryzen 5 5600X 5gen  AM4 SIN VIDEO (2042);AMD;100-100000065BOX;US$;135.35;10.5;0;149.56;Stock Bajo
0413764;Microprocesadores /AMD;Proces. AMD Ryzen 7 5700G AM4 CON VIDEO CON COOLER (3377);AMD;100-100000263BOX;US$;141.64;10.5;0;156.51;
0415945;Microprocesadores /Intel;Proces. Intel Core I5-14400 Raptorlake R S1700 (9130);Intel;BX8071514400;US$;172.29;10.5;0;190.38;
0415946;Microprocesadores /Intel;Proces. Intel Core I5-14400F Raptorlake R S/Video C/Cooler S1700 (9147);Intel;BX8071514400F;US$;137.03;10.5;0;151.42;Stock Bajo
0414285;Microprocesadores /Intel;Proces. Intel Core I7-12700 Alder Lake S1700 (7840);Intel;BX8071512700;US$;285.46;10.5;0;315.43;
0415723;Microprocesadores /Intel;Proces. Intel Core I7-14700 Raptorlake R  S1700 (9239);Intel;BX8071514700;US$;330.94;10.5;0;365.69;
0416107;Microprocesadores /Intel;Proces. Intel Core I7-14700KF Raptorlake R S/Video S/Cooler S1700 (8508);Intel;BX8071514700KF;US$;340.87;10.5;0;376.66;Stock Bajo
0415725;Microprocesadores /Intel;Proces. Intel Core I9-14900F Raptorlake R S/Video C/Cooler S1700 (9208);Intel;BX8071514900F;US$;581.1;10.5;0;642.12;Stock Bajo
0417031;Microprocesadores /Intel;Proces. Intel Core Ultra 5 225 10 Cores C/video  C/cooler S1851 (2352);Intel;BX80768225;US$;266.38;10.5;0;294.35;Stock Bajo
0417032;Microprocesadores /Intel;Proces. Intel Core Ultra 5 225F 10 Cores S/video C/cooler S1851 (2376);Intel;BX80768225F;US$;249.24;10.5;0;275.41;Stock Bajo
0416885;Microprocesadores /Intel;Proces. Intel Core Ultra 5 245K 14 Cores C/video S/cooler S1851 (2086);Intel;BX80768245K;US$;330.38;10.5;0;365.07;Stock Bajo
0416884;Microprocesadores /Intel;Proces. Intel Core Ultra 5 245KF 14 Cores S/video S/cooler S1851 (2109);Intel;BX80768245KF;US$;313.23;10.5;0;346.12;Stock Bajo
0417211;Microprocesadores /Intel;Proces. Intel Core Ultra 7 265F 20 Cores S/video C/cooler S1851  (2734);Intel;BX80768265F;US$;347.71;10.5;0;384.22;Stock Bajo
0417190;Microprocesadores /Intel;Proces. Intel Core Ultra 9 285 24 Cores C/video c/cooler S1851 (2390);Intel;BX80768285;US$;609.43;10.5;0;673.42;Stock Bajo
0416882;Microprocesadores /Intel;Proces. Intel Core Ultra 9 285K 24 Cores C/video S/cooler S1851 (1928);Intel;BX80768285K;US$;624.12;10.5;0;689.65;Stock Bajo
0413501;Microprocesadores /Intel;Proces. Intel Celeron G5925 Cometlake (8868);Intel;BX80701G5925;US$;57.28;10.5;0;63.29;
0412646;Microprocesadores /Intel;Proces. Intel Core I3-10100 Cometlake S1200 (6957);Intel;BX8070110100;US$;89.46;10.5;0;98.85;Stock Bajo
0413666;Microprocesadores /Intel;Proces. Intel Core I3-10105 CometLake s1200 (4841);Intel;BX8070110105;US$;93.11;10.5;0;102.89;
0412495;Microprocesadores /Intel;Proces. Intel Core I5-10400 CometLake S1200 (7138);Intel;BX8070110400;US$;129.45;10.5;0;143.04;
0412958;Microprocesadores /Intel;Proces. Intel Core I5-10400F CometLake s1200 S/video c/cooler (7077);Intel;BX8070110400F;US$;107.9;10.5;0;119.23;
0414101;Microprocesadores /Intel;Proces. Intel Core I5-12400 Alder Lake  S1700 (7741);Intel;BX8071512400;US$;148.09;10.5;0;163.64;
0414102;Microprocesadores /Intel;Proces. Intel Core I5-12400F Alder Lake S/Video C/Cooler S1700 (7758);Intel;BX8071512400F;US$;115.86;10.5;0;128.03;Stock Bajo
